activity_id,activity_name,user_id,exp_id,window_id,n_nodes,n_edges,mean_degree,sd_degree,max_degree,degree_exp,density,clustering,mean_path,diameter,mean_betw,max_betw,mean_close,degree_entropy,modularity,sw_index
12,lie-to-stand,7,14,2,384,2412,12.5625,12.342004102825094,105,1.3666302405539572,0.03280026109660574,0.7048813130327366,3.2913402959094866,6,0.005998273025941064,0.228192545837756,0.3124850182735294,4.680257562396319,0.6601955156500526,15.352755384383753
11,stand-to-lie,8,15,1,512,2888,11.28125,9.79191527213513,92,1.3782899233384396,0.022076810176125245,0.7255969842302885,4.0261971012720155,9,0.005933719806415716,0.5750589796778657,0.2547011914515419,4.627918270398023,0.7678899002271314,21.016152396383596
11,stand-to-lie,8,15,2,384,2245,11.692708333333334,10.936051905878857,102,1.3728038450306062,0.030529264577893823,0.7250314530723055,3.263612380330722,6,0.005925686859504512,0.4135670054996889,0.31406111284066174,4.591871630607328,0.6979342364373193,17.60975742238454
11,stand-to-lie,8,15,3,128,530,8.28125,5.211944942028855,29,1.4106680406260672,0.06520669291338582,0.7398248144115245,3.559178149606299,8,0.02031093769528809,0.48068959653378557,0.28811651802249677,3.8996106545045164,0.6723389106443575,7.316556980027917
10,lie-to-sit,8,15,1,512,2888,11.28125,9.79191527213513,92,1.3782899233384396,0.022076810176125245,0.7255969842302885,4.0261971012720155,9,0.005933719806415716,0.5750589796778657,0.2547011914515419,4.627918270398023,0.7678899002271314,21.016152396383596
9,sit-to-lie,8,15,1,512,2888,11.28125,9.79191527213513,92,1.3782899233384396,0.022076810176125245,0.7255969842302885,4.0261971012720155,9,0.005933719806415716,0.5750589796778657,0.2547011914515419,4.627918270398023,0.7678899002271314,21.016152396383596
9,sit-to-lie,8,15,2,384,2245,11.692708333333334,10.936051905878857,102,1.3728038450306062,0.030529264577893823,0.7250314530723055,3.263612380330722,6,0.005925686859504512,0.4135670054996889,0.31406111284066174,4.591871630607328,0.7018862009613048,17.60975742238454
12,lie-to-stand,8,15,1,512,2888,11.28125,9.79191527213513,92,1.3782899233384396,0.022076810176125245,0.7255969842302885,4.0261971012720155,9,0.005933719806415716,0.5750589796778657,0.2547011914515419,4.627918270398023,0.7688587818732208,21.016152396383596
12,lie-to-stand,8,15,2,384,2245,11.692708333333334,10.936051905878857,102,1.3728038450306062,0.030529264577893823,0.7250314530723055,3.263612380330722,6,0.005925686859504512,0.4135670054996889,0.31406111284066174,4.591871630607328,0.7012623945317732,17.60975742238454
7,stand-to-sit,8,16,1,640,3589,11.215625,10.01362481446567,113,1.377164323772884,0.017551838810641627,0.7264053596158003,3.8701193270735526,9,0.0044986196349115215,0.4921778848800895,0.26446731993134726,4.574764890566033,0.801891262278528,28.584546168533752
11,stand-to-lie,8,16,1,640,3589,11.215625,10.01362481446567,113,1.377164323772884,0.017551838810641627,0.7264053596158003,3.8701193270735526,9,0.0044986196349115215,0.4921778848800895,0.26446731993134726,4.574764890566033,0.805580361839033,28.584546168533752
11,stand-to-lie,8,16,2,128,715,11.171875,7.001810086555403,39,1.3655102755291844,0.08796751968503937,0.7143972018499644,2.869709645669291,6,0.01483896544181977,0.4743081019155561,0.3558970749882644,4.400653685074446,0.615864834466233,5.689495135708933
10,lie-to-sit,8,16,1,640,3589,11.215625,10.01362481446567,113,1.377164323772884,0.017551838810641627,0.7264053596158003,3.8701193270735526,9,0.0044986196349115215,0.4921778848800895,0.26446731993134726,4.574764890566033,0.8054385241552215,28.584546168533752
9,sit-to-lie,8,16,1,640,3589,11.215625,10.01362481446567,113,1.377164323772884,0.017551838810641627,0.7264053596158003,3.8701193270735526,9,0.0044986196349115215,0.4921778848800895,0.26446731993134726,4.574764890566033,0.8056730570741021,28.584546168533752
11,stand-to-lie,9,17,1,512,3068,11.984375,8.593206596411527,82,1.3587229774404879,0.023452788649706457,0.7323629816561009,3.9788634417808217,8,0.005840908709374153,0.5874346501358759,0.2573973952551473,4.634388517465559,0.8236977807676159,19.71326361114276
11,stand-to-lie,9,17,2,512,3074,12.0078125,9.898898785341055,96,1.3632495151734185,0.023498654598825833,0.7193672523916015,3.7214790239726026,8,0.005336233380338439,0.3560589267797385,0.27587617605435477,4.629275876981389,0.7830905121088196,20.646015550393948
10,lie-to-sit,9,17,1,512,3068,11.984375,8.593206596411527,82,1.3587229774404879,0.023452788649706457,0.7323629816561009,3.9788634417808217,8,0.005840908709374153,0.5874346501358759,0.2573973952551473,4.634388517465559,0.8237455889027331,19.71326361114276
10,lie-to-sit,9,17,2,512,3074,12.0078125,9.898898785341055,96,1.3632495151734185,0.023498654598825833,0.7193672523916015,3.7214790239726026,8,0.005336233380338439,0.3560589267797385,0.27587617605435477,4.629275876981389,0.784286451439212,20.646015550393948
9,sit-to-lie,9,17,1,512,3068,11.984375,8.593206596411527,82,1.3587229774404879,0.023452788649706457,0.7323629816561009,3.9788634417808217,8,0.005840908709374153,0.5874346501358759,0.2573973952551473,4.634388517465559,0.8249827571992676,19.71326361114276
9,sit-to-lie,9,17,2,512,3074,12.0078125,9.898898785341055,96,1.3632495151734185,0.023498654598825833,0.7193672523916015,3.7214790239726026,8,0.005336233380338439,0.3560589267797385,0.27587617605435477,4.629275876981389,0.7830905121088196,20.646015550393948
9,sit-to-lie,9,17,3,128,747,11.671875,8.62253901898149,48,1.3685189799497142,0.09190452755905512,0.7253548578443042,2.9923720472440944,7,0.01581247656542932,0.39740611767226436,0.34768673462025357,4.452495245870956,0.5205794171778592,5.208158416542788
12,lie-to-stand,9,17,1,512,3068,11.984375,8.593206596411527,82,1.3587229774404879,0.023452788649706457,0.7323629816561009,3.9788634417808217,8,0.005840908709374153,0.5874346501358759,0.2573973952551473,4.634388517465559,0.8236977807676159,19.71326361114276
12,lie-to-stand,9,17,2,512,3074,12.0078125,9.898898785341055,96,1.3632495151734185,0.023498654598825833,0.7193672523916015,3.7214790239726026,8,0.005336233380338439,0.3560589267797385,0.27587617605435477,4.629275876981389,0.7830905121088196,20.646015550393948
7,stand-to-sit,9,18,1,640,3887,12.146875,9.351942694415124,88,1.3588911912633106,0.019009194053208136,0.7081780335930115,3.71570813771518,8,0.004256595827139778,0.47109241165287424,0.2747013068995684,4.665605136427549,0.794214009096307,25.944022360006876
11,stand-to-lie,9,18,1,640,3887,12.146875,9.351942694415124,88,1.3588911912633106,0.019009194053208136,0.7081780335930115,3.71570813771518,8,0.004256595827139778,0.47109241165287424,0.2747013068995684,4.665605136427549,0.8049635943206227,25.944022360006876
11,stand-to-lie,9,18,2,128,651,10.171875,5.797242590537618,33,1.3728595579772358,0.08009350393700787,0.6951864973219274,3.3617125984251968,7,0.018743750781152355,0.5412750532473988,0.3059466150368639,4.126335576601577,0.6688740706133304,5.4006854213403495
11,stand-to-lie,9,18,3,128,642,10.03125,6.298278104896145,33,1.3790624120578188,0.07898622047244094,0.7129519651871817,2.949803149606299,6,0.015474628171478568,0.34786995194268766,0.3466627842848103,4.1657999089094115,0.6251880319484477,6.439254950468255
11,stand-to-lie,9,18,4,128,675,10.546875,6.261819532553435,33,1.370251028613115,0.08304625984251969,0.7020842204273469,3.1029773622047245,6,0.016690296525434314,0.45098412533534227,0.33045672020465744,4.209537852125372,0.6491511659807956,5.611386107547254
10,lie-to-sit,9,18,1,640,3887,12.146875,9.351942694415124,88,1.3588911912633106,0.019009194053208136,0.7081780335930115,3.71570813771518,8,0.004256595827139778,0.47109241165287424,0.2747013068995684,4.665605136427549,0.8003026917679396,25.944022360006876
9,sit-to-lie,9,18,1,640,3887,12.146875,9.351942694415124,88,1.3588911912633106,0.019009194053208136,0.7081780335930115,3.71570813771518,8,0.004256595827139778,0.47109241165287424,0.2747013068995684,4.665605136427549,0.8044253307466678,25.944022360006876
12,lie-to-stand,9,18,1,640,3887,12.146875,9.351942694415124,88,1.3588911912633106,0.019009194053208136,0.7081780335930115,3.71570813771518,8,0.004256595827139778,0.47109241165287424,0.2747013068995684,4.665605136427549,0.8048113317504557,25.944022360006876
7,stand-to-sit,10,19,1,512,2735,10.68359375,7.915001262496608,54,1.3768426647999383,0.020907228473581212,0.7194856430766138,4.00459423923679,8,0.0058913612534054706,0.473364330353521,0.25487560715283336,4.476209355848882,0.8031899441527496,22.63202215041839
11,stand-to-lie,10,19,1,512,2735,10.68359375,7.915001262496608,54,1.3768426647999383,0.020907228473581212,0.7194856430766138,4.00459423923679,8,0.0058913612534054706,0.473364330353521,0.25487560715283336,4.476209355848882,0.8031899441527496,22.63202215041839
11,stand-to-lie,10,19,2,384,1927,10.036458333333334,8.104649985811555,85,1.3875538109644345,0.026204852045256747,0.7282169659037242,3.6745131636205395,9,0.007001343360263182,0.671271610420222,0.27970684782968475,4.392154509532202,0.749268109558835,19.513788504717922
11,stand-to-lie,10,19,3,128,559,8.734375,5.528002266200523,34,1.3980607349704117,0.0687746062992126,0.7346102488803123,3.333415354330709,7,0.018519169478815146,0.5613213491473422,0.30927784181550183,3.960562619846727,0.6900403544535507,7.17382277877623
10,lie-to-sit,10,19,1,512,2735,10.68359375,7.915001262496608,54,1.3768426647999383,0.020907228473581212,0.7194856430766138,4.00459423923679,8,0.0058913612534054706,0.473364330353521,0.25487560715283336,4.476209355848882,0.8031899441527496,22.63202215041839
10,lie-to-sit,10,19,2,384,1927,10.036458333333334,8.104649985811555,85,1.3875538109644345,0.026204852045256747,0.7282169659037242,3.6745131636205395,9,0.007001343360263182,0.671271610420222,0.27970684782968475,4.392154509532202,0.7457870013672367,19.513788504717922
9,sit-to-lie,10,19,1,512,2735,10.68359375,7.915001262496608,54,1.3768426647999383,0.020907228473581212,0.7194856430766138,4.00459423923679,8,0.0058913612534054706,0.473364330353521,0.25487560715283336,4.476209355848882,0.8031899441527496,22.63202215041839
9,sit-to-lie,10,19,2,384,1927,10.036458333333334,8.104649985811555,85,1.3875538109644345,0.026204852045256747,0.7282169659037242,3.6745131636205395,9,0.007001343360263182,0.671271610420222,0.27970684782968475,4.392154509532202,0.746358590903203,19.513788504717922
11,stand-to-lie,10,20,1,384,1961,10.213541666666666,7.749756095434831,54,1.3828903182438101,0.026667210617928632,0.7311783328797308,3.566824412532637,6,0.006719435634902195,0.42065961361586296,0.2860647518169112,4.3531748664844185,0.7681280377873374,19.685438625973788
9,sit-to-lie,10,20,1,384,1961,10.213541666666666,7.749756095434831,54,1.3828903182438101,0.026667210617928632,0.7311783328797308,3.566824412532637,6,0.006719435634902195,0.42065961361586296,0.2860647518169112,4.3531748664844185,0.7706384908572856,19.685438625973788
12,lie-to-stand,10,20,1,384,1961,10.213541666666666,7.749756095434831,54,1.3828903182438101,0.026667210617928632,0.7311783328797308,3.566824412532637,6,0.006719435634902195,0.42065961361586296,0.2860647518169112,4.3531748664844185,0.7675313696115558,19.685438625973788
7,stand-to-sit,11,22,1,768,4517,11.763020833333334,9.982962656698726,80,1.3686916794728654,0.015336402651021297,0.7147961736666159,4.081527053455019,9,0.004022881270829009,0.41091336128339434,0.2504719032928786,4.658268365839916,0.8167300624913953,30.77810680264631
8,sit-to-stand,11,22,1,768,4517,11.763020833333334,9.982962656698726,80,1.3686916794728654,0.015336402651021297,0.7147961736666159,4.081527053455019,9,0.004022881270829009,0.41091336128339434,0.2504719032928786,4.658268365839916,0.8167300624913953,30.77810680264631
11,stand-to-lie,11,22,1,768,4517,11.763020833333334,9.982962656698726,80,1.3686916794728654,0.015336402651021297,0.7147961736666159,4.081527053455019,9,0.004022881270829009,0.41091336128339434,0.2504719032928786,4.658268365839916,0.8211821633267068,30.77810680264631
11,stand-to-lie,11,22,2,384,1945,10.130208333333334,7.89346320154761,60,1.3865737743393898,0.026449630113141866,0.7295659471815441,4.104234660574413,10,0.008126268744959189,0.4008252273462357,0.2512236760826735,4.393217874103968,0.788864070419836,17.27140793261639
10,lie-to-sit,11,22,1,768,4517,11.763020833333334,9.982962656698726,80,1.3686916794728654,0.015336402651021297,0.7147961736666159,4.081527053455019,9,0.004022881270829009,0.41091336128339434,0.2504719032928786,4.658268365839916,0.8228230752404674,30.77810680264631
10,lie-to-sit,11,22,2,384,1945,10.130208333333334,7.89346320154761,60,1.3865737743393898,0.026449630113141866,0.7295659471815441,4.104234660574413,10,0.008126268744959189,0.4008252273462357,0.2512236760826735,4.393217874103968,0.78912285803028,17.27140793261639
9,sit-to-lie,11,22,1,768,4517,11.763020833333334,9.982962656698726,80,1.3686916794728654,0.015336402651021297,0.7147961736666159,4.081527053455019,9,0.004022881270829009,0.41091336128339434,0.2504719032928786,4.658268365839916,0.8211821633267068,30.77810680264631
9,sit-to-lie,11,22,2,384,1945,10.130208333333334,7.89346320154761,60,1.3865737743393898,0.026449630113141866,0.7295659471815441,4.104234660574413,10,0.008126268744959189,0.4008252273462357,0.2512236760826735,4.393217874103968,0.788864070419836,17.27140793261639
12,lie-to-stand,11,22,1,768,4517,11.763020833333334,9.982962656698726,80,1.3686916794728654,0.015336402651021297,0.7147961736666159,4.081527053455019,9,0.004022881270829009,0.41091336128339434,0.2504719032928786,4.658268365839916,0.8183709744051559,30.77810680264631
7,stand-to-sit,11,23,1,768,4111,10.705729166666666,8.813694955214928,98,1.3781043703251268,0.013957925901781833,0.7363315615382936,4.012769583876575,8,0.003933119561196575,0.5542427909256027,0.2543249510332101,4.472394531911067,0.8315508030882963,36.84114386314127
7,stand-to-sit,11,23,2,640,3540,11.0625,9.476393534926407,75,1.376954970993995,0.017312206572769953,0.7296786422288384,3.9593065336463225,8,0.0046384114947434435,0.4794836838592426,0.2579579386480544,4.536129154082121,0.8002415892623448,28.617793246320474
8,sit-to-stand,11,23,1,768,4111,10.705729166666666,8.813694955214928,98,1.3781043703251268,0.013957925901781833,0.7363315615382936,4.012769583876575,8,0.003933119561196575,0.5542427909256027,0.2543249510332101,4.472394531911067,0.8321317387995175,36.84114386314127
11,stand-to-lie,11,23,1,768,4111,10.705729166666666,8.813694955214928,98,1.3781043703251268,0.013957925901781833,0.7363315615382936,4.012769583876575,8,0.003933119561196575,0.5542427909256027,0.2543249510332101,4.472394531911067,0.8322237488861898,36.84114386314127
11,stand-to-lie,11,23,2,640,3540,11.0625,9.476393534926407,75,1.376954970993995,0.017312206572769953,0.7296786422288384,3.9593065336463225,8,0.0046384114947434435,0.4794836838592426,0.2579579386480544,4.536129154082121,0.7985224951323056,28.617793246320474
10,lie-to-sit,11,23,1,768,4111,10.705729166666666,8.813694955214928,98,1.3781043703251268,0.013957925901781833,0.7363315615382936,4.012769583876575,8,0.003933119561196575,0.5542427909256027,0.2543249510332101,4.472394531911067,0.8314587930016241,36.84114386314127
10,lie-to-sit,11,23,2,640,3540,11.0625,9.476393534926407,75,1.376954970993995,0.017312206572769953,0.7296786422288384,3.9593065336463225,8,0.0046384114947434435,0.4794836838592426,0.2579579386480544,4.536129154082121,0.802036132656644,28.617793246320474
10,lie-to-sit,11,23,3,128,571,8.921875,7.04273722623493,53,1.4023672439472068,0.0702509842519685,0.7596464976289901,2.8976377952755907,7,0.015060617422822147,0.526220081982623,0.35600000351195776,4.017651016401717,0.6005931769317355,8.273528422861338
9,sit-to-lie,11,23,1,768,4111,10.705729166666666,8.813694955214928,98,1.3781043703251268,0.013957925901781833,0.7363315615382936,4.012769583876575,8,0.003933119561196575,0.5542427909256027,0.2543249510332101,4.472394531911067,0.8308294558428801,36.84114386314127
9,sit-to-lie,11,23,2,640,3540,11.0625,9.476393534926407,75,1.376954970993995,0.017312206572769953,0.7296786422288384,3.9593065336463225,8,0.0046384114947434435,0.4794836838592426,0.2579579386480544,4.536129154082121,0.8016795141881324,28.617793246320474
12,lie-to-stand,11,23,1,768,4111,10.705729166666666,8.813694955214928,98,1.3781043703251268,0.013957925901781833,0.7363315615382936,4.012769583876575,8,0.003933119561196575,0.5542427909256027,0.2543249510332101,4.472394531911067,0.8307480964414818,36.84114386314127
12,lie-to-stand,11,23,2,640,3540,11.0625,9.476393534926407,75,1.376954970993995,0.017312206572769953,0.7296786422288384,3.9593065336463225,8,0.0046384114947434435,0.4794836838592426,0.2579579386480544,4.536129154082121,0.8016795141881324,28.617793246320474
7,stand-to-sit,12,24,1,640,3333,10.415625,8.057252465490006,68,1.3826883956916776,0.016299882629107983,0.7255850931746215,4.261003521126761,8,0.005111290785465142,0.5954074154695841,0.23943373841190596,4.460957264212172,0.8252846436758887,28.80673158887371
7,stand-to-sit,12,24,2,640,3240,10.125,8.179902085114817,57,1.38791412149763,0.01584507042253521,0.7296182821235249,4.553379303599374,11,0.005569560036989598,0.49609676813370995,0.22526850766366083,4.420521537784281,0.7949542276329828,28.22581500674148
11,stand-to-lie,12,24,1,640,3333,10.415625,8.057252465490006,68,1.3826883956916776,0.016299882629107983,0.7255850931746215,4.261003521126761,8,0.005111290785465142,0.5954074154695841,0.23943373841190596,4.460957264212172,0.8256573182070682,28.80673158887371
11,stand-to-lie,12,24,2,640,3240,10.125,8.179902085114817,57,1.38791412149763,0.01584507042253521,0.7296182821235249,4.553379303599374,11,0.005569560036989598,0.49609676813370995,0.22526850766366083,4.420521537784281,0.7953968526139308,28.22581500674148
11,stand-to-lie,12,24,3,256,1293,10.1015625,7.023031962135476,57,1.381375452140678,0.03961397058823529,0.7390746382363893,3.704871323529412,8,0.010649099698934687,0.48543824096027227,0.27657064488531213,4.313160162813551,0.7559016992563323,12.074378892312183
10,lie-to-sit,12,24,1,640,3333,10.415625,8.057252465490006,68,1.3826883956916776,0.016299882629107983,0.7255850931746215,4.261003521126761,8,0.005111290785465142,0.5954074154695841,0.23943373841190596,4.460957264212172,0.8253031423754436,28.80673158887371
10,lie-to-sit,12,24,2,640,3240,10.125,8.179902085114817,57,1.38791412149763,0.01584507042253521,0.7296182821235249,4.553379303599374,11,0.005569560036989598,0.49609676813370995,0.22526850766366083,4.420521537784281,0.7966763355433624,28.22581500674148
9,sit-to-lie,12,24,1,640,3333,10.415625,8.057252465490006,68,1.3826883956916776,0.016299882629107983,0.7255850931746215,4.261003521126761,8,0.005111290785465142,0.5954074154695841,0.23943373841190596,4.460957264212172,0.8251730663615418,28.80673158887371
9,sit-to-lie,12,24,2,640,3240,10.125,8.179902085114817,57,1.38791412149763,0.01584507042253521,0.7296182821235249,4.553379303599374,11,0.005569560036989598,0.49609676813370995,0.22526850766366083,4.420521537784281,0.7991964830056395,28.22581500674148
12,lie-to-stand,12,24,1,640,3333,10.415625,8.057252465490006,68,1.3826883956916776,0.016299882629107983,0.7255850931746215,4.261003521126761,8,0.005111290785465142,0.5954074154695841,0.23943373841190596,4.460957264212172,0.8253089035276164,28.80673158887371
12,lie-to-stand,12,24,2,640,3240,10.125,8.179902085114817,57,1.38791412149763,0.01584507042253521,0.7296182821235249,4.553379303599374,11,0.005569560036989598,0.49609676813370995,0.22526850766366083,4.420521537784281,0.7886354976375554,28.22581500674148
12,lie-to-stand,12,24,3,256,1293,10.1015625,7.023031962135476,57,1.381375452140678,0.03961397058823529,0.7390746382363893,3.704871323529412,8,0.010649099698934687,0.48543824096027227,0.27657064488531213,4.313160162813551,0.7559016992563323,12.074378892312183
7,stand-to-sit,12,25,1,768,4315,11.236979166666666,10.140015210230773,137,1.3729199321131897,0.014650559539330725,0.7311909238753544,3.894203607127336,9,0.003778333690766757,0.5523255422956662,0.26283603304733316,4.546580334780471,0.8048420651235484,35.19656060927274
7,stand-to-sit,12,25,2,640,3512,10.975,9.748126901654842,127,1.377294085283914,0.01717527386541471,0.7310268233883243,3.7027728873239436,8,0.004236321140006185,0.4335609107278244,0.2762775249052932,4.524006923741841,0.7982312757172285,31.003866192797197
8,sit-to-stand,12,25,1,768,4315,11.236979166666666,10.140015210230773,137,1.3729199321131897,0.014650559539330725,0.7311909238753544,3.894203607127336,9,0.003778333690766757,0.5523255422956662,0.26283603304733316,4.546580334780471,0.8048420651235484,35.19656060927274
11,stand-to-lie,12,25,1,768,4315,11.236979166666666,10.140015210230773,137,1.3729199321131897,0.014650559539330725,0.7311909238753544,3.894203607127336,9,0.003778333690766757,0.5523255422956662,0.26283603304733316,4.546580334780471,0.810416894365904,35.19656060927274
11,stand-to-lie,12,25,2,640,3512,10.975,9.748126901654842,127,1.377294085283914,0.01717527386541471,0.7310268233883243,3.7027728873239436,8,0.004236321140006185,0.4335609107278244,0.2762775249052932,4.524006923741841,0.80051331490859845,31.003866192797197
10,lie-to-sit,12,25,1,768,4315,11.236979166666666,10.140015210230773,137,1.3729199321131897,0.014650559539330725,0.7311909238753544,3.894203607127336,9,0.003778333690766757,0.5523255422956662,0.26283603304733316,4.546580334780471,0.8109584314062481,35.19656060927274
10,lie-to-sit,12,25,2,640,3512,10.975,9.748126901654842,127,1.377294085283914,0.01717527386541471,0.7310268233883243,3.7027728873239436,8,0.004236321140006185,0.4335609107278244,0.2762775249052932,4.524006923741841,0.7982312757172285,31.003866192797197
9,sit-to-lie,12,25,1,768,4315,11.236979166666666,10.140015210230773,137,1.3729199321131897,0.014650559539330725,0.7311909238753544,3.894203607127336,9,0.003778333690766757,0.5523255422956662,0.26283603304733316,4.546580334780471,0.809577546863524,35.19656060927274
9,sit-to-lie,12,25,2,640,3512,10.975,9.748126901654842,127,1.377294085283914,0.01717527386541471,0.7310268233883243,3.7027728873239436,8,0.004236321140006185,0.4335609107278244,0.2762775249052932,4.524006923741841,0.7946431466991142,31.003866192797197
12,lie-to-stand,12,25,1,768,4315,11.236979166666666,10.140015210230773,137,1.3729199321131897,0.014650559539330725,0.7311909238753544,3.894203607127336,9,0.003778333690766757,0.5523255422956662,0.26283603304733316,4.546580334780471,0.8111501150021013,35.19656060927274
12,lie-to-stand,12,25,2,640,3512,10.975,9.748126901654842,127,1.377294085283914,0.01717527386541471,0.7310268233883243,3.7027728873239436,8,0.004236321140006185,0.4335609107278244,0.2762775249052932,4.524006923741841,0.80051331490859845,31.003866192797197
7,stand-to-sit,13,26,1,768,5168,13.458333333333334,11.68628759221515,118,1.3546343649002552,0.01754671881790526,0.7102522509170376,4.078355877879183,9,0.004018741354933638,0.5412731391427197,0.25100911125170683,4.887265910310041,0.8082910716938723,25.365369029190003
8,sit-to-stand,13,26,1,768,5168,13.458333333333334,11.68628759221515,118,1.3546343649002552,0.01754671881790526,0.7102522509170376,4.078355877879183,9,0.004018741354933638,0.5412731391427197,0.25100911125170683,4.887265910310041,0.8082910716938723,25.365369029190003
11,stand-to-lie,13,26,1,768,5168,13.458333333333334,11.68628759221515,118,1.3546343649002552,0.01754671881790526,0.7102522509170376,4.078355877879183,9,0.004018741354933638,0.5412731391427197,0.25100911125170683,4.887265910310041,0.8082910716938723,25.365369029190003
11,stand-to-lie,13,26,2,512,2493,9.73828125,7.105705886111648,60,1.3895436745858427,0.019057301859099804,0.7298019691118873,4.228190741193738,9,0.006329785767046549,0.5224381805281353,0.24228340575189722,4.304378731182076,0.8113831443645899,24.82403790597069
10,lie-to-sit,13,26,1,768,5168,13.458333333333334,11.68628759221515,118,1.3546343649002552,0.01754671881790526,0.7102522509170376,4.078355877879183,9,0.004018741354933638,0.5412731391427197,0.25100911125170683,4.887265910310041,0.8082910716938723,25.365369029190003
10,lie-to-sit,13,26,2,512,2493,9.73828125,7.105705886111648,60,1.3895436745858427,0.019057301859099804,0.7298019691118873,4.228190741193738,9,0.006329785767046549,0.5224381805281353,0.24228340575189722,4.304378731182076,0.8110648041552047,24.82403790597069
9,sit-to-lie,13,26,1,768,5168,13.458333333333334,11.68628759221515,118,1.3546343649002552,0.01754671881790526,0.7102522509170376,4.078355877879183,9,0.004018741354933638,0.5412731391427197,0.25100911125170683,4.887265910310041,0.8082910716938723,25.365369029190003
9,sit-to-lie,13,26,2,512,2493,9.73828125,7.105705886111648,60,1.3895436745858427,0.019057301859099804,0.7298019691118873,4.228190741193738,9,0.006329785767046549,0.5224381805281353,0.24228340575189722,4.304378731182076,0.8097716526450556,24.82403790597069
9,sit-to-lie,13,26,3,256,1293,10.1015625,6.975969782887875,48,1.384055564024719,0.03961397058823529,0.7273520979500421,3.418841911764706,6,0.009522999652616954,0.40820628503728823,0.2989045940861795,4.332895843448312,0.7760605174271121,12.877018084795967
12,lie-to-stand,13,26,1,768,5168,13.458333333333334,11.68628759221515,118,1.3546343649002552,0.01754671881790526,0.7102522509170376,4.078355877879183,9,0.004018741354933638,0.5412731391427197,0.25100911125170683,4.887265910310041,0.8082987846739641,25.365369029190003
12,lie-to-stand,13,26,2,512,2493,9.73828125,7.105705886111648,60,1.3895436745858427,0.019057301859099804,0.7298019691118873,4.228190741193738,9,0.006329785767046549,0.5224381805281353,0.24228340575189722,4.304378731182076,0.8105364897364445,24.82403790597069
12,lie-to-stand,13,26,3,256,1293,10.1015625,6.975969782887875,48,1.384055564024719,0.03961397058823529,0.7273520979500421,3.418841911764706,6,0.009522999652616954,0.40820628503728823,0.2989045940861795,4.332895843448312,0.7760605174271121,12.877018084795967
12,lie-to-stand,13,26,4,128,668,10.4375,7.817555450928792,55,1.3797622728988446,0.08218503937007875,0.7356842103391544,2.7734990157480315,6,0.014075389013873266,0.47524275676143196,0.37165174191645056,4.254013855150439,0.6019454354763527,6.676921789753982
7,stand-to-sit,13,27,1,768,5059,13.174479166666666,10.699073287902294,110,1.3525783018004252,0.017176635158626684,0.7121670274873368,4.1319806605823555,9,0.004088747598671485,0.5628354653306563,0.24805616222595545,4.827952541552351,0.8133046653559943,25.856576815557165
7,stand-to-sit,13,27,2,640,3474,10.85625,8.115440084316335,77,1.37234787038954,0.016989436619718308,0.7321553159336743,3.9880672926447573,10,0.004683491054302136,0.39216059374224677,0.25707369233091315,4.491934940274433,0.852805229007722,29.2786983158282
7,stand-to-sit,13,27,3,256,1371,10.7109375,8.575983194077402,70,1.3768972240194606,0.04200367647058824,0.7196086787212435,3.2041973039215685,6,0.008677942141423495,0.3767372263497819,0.3203198874117464,4.326962939486656,0.715524666678371,12.503313422639463
7,stand-to-sit,13,27,4,128,629,9.828125,6.314723920249909,37,1.38492178903625,0.07738681102362205,0.6881626051866796,3.4133858267716537,8,0.019153855768028995,0.5074675048134969,0.3035904143751744,4.225182710188892,0.6172022110954122,5.531321074803784
8,sit-to-stand,13,27,1,768,5059,13.174479166666666,10.699073287902294,110,1.3525783018004252,0.017176635158626684,0.7121670274873368,4.1319806605823555,9,0.004088747598671485,0.5628354653306563,0.24805616222595545,4.827952541552351,0.8130285794261437,25.856576815557165
11,stand-to-lie,13,27,1,768,5059,13.174479166666666,10.699073287902294,110,1.3525783018004252,0.017176635158626684,0.7121670274873368,4.1319806605823555,9,0.004088747598671485,0.5628354653306563,0.24805616222595545,4.827952541552351,0.8134719345133239,25.856576815557165
11,stand-to-lie,13,27,2,640,3474,10.85625,8.115440084316335,77,1.37234787038954,0.016989436619718308,0.7321553159336743,3.9880672926447573,10,0.004683491054302136,0.39216059374224677,0.25707369233091315,4.491934940274433,0.8523787116333226,29.2786983158282
10,lie-to-sit,13,27,1,768,5059,13.174479166666666,10.699073287902294,110,1.3525783018004252,0.017176635158626684,0.7121670274873368,4.1319806605823555,9,0.004088747598671485,0.5628354653306563,0.24805616222595545,4.827952541552351,0.8133046653559943,25.856576815557165
10,lie-to-sit,13,27,2,640,3474,10.85625,8.115440084316335,77,1.37234787038954,0.016989436619718308,0.7321553159336743,3.9880672926447573,10,0.004683491054302136,0.39216059374224677,0.25707369233091315,4.491934940274433,0.8529421122913566,29.2786983158282
9,sit-to-lie,13,27,1,768,5059,13.174479166666666,10.699073287902294,110,1.3525783018004252,0.017176635158626684,0.7121670274873368,4.1319806605823555,9,0.004088747598671485,0.5628354653306563,0.24805616222595545,4.827952541552351,0.8134120559840998,25.856576815557165
9,sit-to-lie,13,27,2,640,3474,10.85625,8.115440084316335,77,1.37234787038954,0.016989436619718308,0.7321553159336743,3.9880672926447573,10,0.004683491054302136,0.39216059374224677,0.25707369233091315,4.491934940274433,0.8529421122913566,29.2786983158282
